rownum,id,user,text
322,2062574704,totsy17,"can't find a christening outfit for myself.     Alyssa, Antony and Daddy are all set..."
323,1564135626,johnhood,@lucyporter Yay! I spent most of Good Friday playing GTA: Chinatown Wars! Worth buying a DSi for!
324,2016519096,mileycyyrus,@tracecyrus love you brudder  we so gotta kick it wiff lil wayne when you get back! xoxo miss u hurry up and come home!
325,1982720045,smp30,people are so funny.
326,1834801570,localperson1,@jbulley1 @jaomahony agreed x 2 but it isnt on spotify
327,1684926832,DawnofOURnight,"&quot;My hand in yoursï¿½ Baby, I just canï¿½t wait!!!&quot;  enjoyy!!"
328,2230587552,christianeee,i hate plucking my eyebrows
329,1752738090,biancaaaluvsyou,"i just got home from flavius's graduation and i dominate at volleyball and ping pong have been out since ten, and its eleven...still sick "
330,1834236452,normaltusker,wlcome to the gang @mayankanand
331,1990603948,Brandystrippers,@RussellBfan90 hes  beautiful as ever in them  xxxx
332,1823505540,kettums,@Leah_Tard Hahaha yes! We had to get new carpet and everything. and it bit me once.
333,2286024591,LisetteA,has a tummy ache
334,1692956996,GucciLipgloss, on the sad boat again why do I let shit like this happen
335,2248585140,baileybobjoe,cant find 2 of my friends on Twitter!
336,2064771121,AmberAusten,@zanzzan Texas is awesome
337,1979642025,twitt_twattery,Another blistering hot day in Edinburgh...I have very naff sunburn going on
338,2174961700,tinythoughts,"@shih_wei yep, i know her "
339,2202995684,ktamazing,"@badassdey I've been having dizzy spells, and have blacked out a few times, and my doc said it's not good for some1 so young to have this "
340,1755635220,sady_sadz,"Fruit Salad, Chicken Pie, Mango Smoothie, Fries, Burger, Fries, Ice Cream, Chocolate Syrup, Whole Nuts And Water = HICKUPS!!! "
341,2191179044,tiinasellout,is now at twitter!
342,2287024895,JillianPolak,Going to watch John and Kate Plus Eight with @lexxoutlive at her house (and hopefully @antonialfeo too!). I feel like I'm getting sick.
343,1835206790,Danielle87s_Dad,Well Good morning twitterers! Just got up and am about to do 2 miles before I go to work. May Jehovah guide your day and I'll talk later!
344,2059291251,webwoke,"owww god, drop by 2  58. rumahabi.com"
345,2065147733,surajram,"@peerlessdeepak  Nice.  I'm sorry I couldn't reply earlier. I was taking a break from the internet, chennai and work."
346,2072317217,MsKnitSox,@DonnieWahlberg loved the show tonight!  Thanks for all!  *hugs*
347,1984277267,RyanMacintosh,Hulk seems to be slightly angry!
348,1685125324,sybilmw,thinks this weekend has just disappeared. Possibly something to do with working it all away...
349,1957618913,thephantommilk,zomg- Spork power! http://bit.ly/7ysTk  Lovelovelove
350,1969369055,BreezeMantana,Dumb Ass Twitter Fon Isnt Letting Me Refresh The Page...I Exceeded The Limit
351,1685007132,myNAMEizKARiN,@Qballer31  yes sir! it;ll be a nice series
352,2196092032,kknipp,Really tired of the daily headaches
353,1989355358,Rotae,"@LadyLucius Yeah, I gathered it was from an ep. Okay. I'll go with &quot;evolution&quot; then, HAHA. Easier to spot them now  Thanks!! On Ep. 3 now!"
354,2190287183,bthaxor,far out I HAVE HAD ENOUGH of australia getting stuff after other countries. http://bit.ly/yDjz5 we're getting the 3.0 firmware june 18th
355,2065695728,GriseldaLoL2009,"@RudieDudie of course, i love it  grr, it happened again today; sunny as hell then rain. not even a rainbow around  so anyway, howz u?x"
356,2252494786,nateriggs,Had to make the decision to skip out on #pco09.  Too many things on white board to get done for Monday.  will be following...
357,1955868644,erka_derk,ki: theory played at the jewish mother tonight - bought a cd...i have to get shots tomorrow  i hate needles!!!!
358,1965449730,ahellerjackson,"Lovely evening for a drive, especially a drive to Jamestown! "
359,1759814615,scubachick93,tonight was fun. haha. my sister is a spaz..but i love her. beths cool too i guess. haha.
360,1833814370,kaycrockett,@justdjgarcia hm. That &quot;hearing equip from the lobby&quot; sounded more like a &quot;where the f are the interns!&quot; Weeeird......
361,2047914628,Bradders9933,"Went round shops lookin for a job 2day, no vacancies anywhere  lol"
362,2068458049,colormesillyy,"@jasmineemui, why are yu not on dailybooth  ?"
363,1551807333,biancaalosa,ello at my dads work helping with the car show  haha.
364,1771027914,DREA305,@coolKid85  what it do!... it still kinda hurtss
365,2241580193,jyfulmama,"@p1eacemaker I saw that  We came in just as it started to sprinkle, perfect timing! Hopefully thunder doesn't wake kiddo's from nap now!"
366,1556160775,TeearnSTACK,ive got 71  i feel NOT loved
367,1883338753,FantasyDreamer,"@smexybooks I read those last night, exciting things ahead. I hate waiting a year in between books. "
368,1979552763,fumpT,"@zbender Fill this here pitcher with ristrettos, sir! "
369,2296471083,Cherridropp,@Loluhbaybee SoOO
370,2072152313,SpuffyCullen,"@riandawson True Blood is amazing but so is Fringe. but i was actually watching Fringe 2day, so i think u should watch Fringe next "
371,2013867055,dbrewer80221,@imdrea have a good night- i'm just starting my day
372,1933098960,kateshoe66,@advisormackenzi I'm one of your new students going to Chile!  sweet
373,1469246210,TrapCast_Jenn,@JoePolitic they make your poop turn green.
374,1968622602,Mirna023,@NKAirplay Sent in my donation and requests.  Sorry for asking for the same song I did earlier...I just love that song.
375,2181469703,rabbit_bunny,@handlebars19 I'm so sorry to hear that!   Sucky news!
376,1967190265,Tiffanypjafan,@babyd510 http://twitpic.com/687wm - MAN I WISH I WAS THERE RIGHT NOW LOL
377,2002452233,coachtanya,Getting ready for a fantastic day where I get lots done. I'm speaking it into existence!  Have a great Tues all
378,1966338008,haleyyrae,I cant believe i blew off that cute guy and his friend who were selling us concert tickets  FML
379,2000087106,DreamMeDown,IAN LEFT THE CAB!!!  that absolutely effing sucks. i loved that dude.
380,2248961702,cliquedecamwa,ah! I just choked myself with ipod headphones... not fun
381,2187818730,vgarcia8897,OFF_LINE    fui dormir!!
382,1753368586,MyAppleStuff,"Looks like Mac mini is sick. Spinning ball on start up, doesn't see hard drive when insert OS X CD  Hard Drive problem or RAM maybe "
383,2252101577,writrightwrote,I keep thinking It's 830 at night.  and i have to put up with a sickening cute couple. Love my life
384,1979293708,fcharlton,"@nthlondonhippy Don't beat about the bush, say what you really mean... "
385,2175672855,htoboi,Is in Huddersfield suffering with astma afta sleeping on fethow pillows
386,1558048635,dlaube,Beautiful day out there today. Winds 5-10mph...blue skies... time to skydive.
387,1991502205,wolfgnards,"Ugh... I have to do work, a lot of it... not  a fan of working hard "
388,2189699157,grum,"@antzpantz who, Jimmy Barnes? "
389,1468114836,Angie_Li,@baf03 hi steven! man it's only been a week and i'm ALREADY behind on school work
390,1880598545,SarahCyrus,@emaatwell  how are you?
391,2051910925,acelessthan3,There wasn't enough room to dance  but it was still fun.
392,1753954385,the_real_shadow,The place you want to be invited to is the after party and that's where I am at
393,2052426398,DR1665,@hmrally what is SOP class? Standard Operating Procedure is all tgat comes to mind. (And you went off in a TSD?)
394,1976830052,laragoth,@jeffpodraza: He's not at needle and thread stage presently. He opted instead to start with the non-sewn bits.  Because he's nuts
395,1755741868,esqmom,@maoxian:  re &quot;greatfirewallofchina.org&quot;. Loved that finding!  Cool stuff coming out of the Chinese policies.
396,1997600844,rubysharp,@MoonlightRocket well I will live the party there for you guys! lol I'm sure you are having a much better time there than here!
397,1882029354,Sexy_Nerd,"@FletchMcGull Nice, glad to hear it - hey no problem always want to pass along great info "
398,1981128655,michalabanas,"@el1e At the moment, we're using swine flu! "
399,2253201408,FiveStarWraps,@designerwraps 3GS?  I am envious. I am still punching it out on 1st gen
400,1827197734,InSeansOpinion,This is not a great start to the game  #gojaysgo
401,1470058263,skylaarsays,"today is already bleh, didnt have time to str8n hair, late, and have a headache, wanted to sleep forever, !!! "
402,2242653729,FharBear,Hate doing my hair...only 1 hr till I have to be ready for work
403,2202705749,shirin_hm,shame on you &quot;Shohreh Aghdashloo&quot;. don't call urself an Iranian
404,2175531828,ShawnsOtherSide,Live your life with emotion
405,2002618737,T00cute,Good morning twitfam. I have to take daughter to the doctors her tummy hurts   a mothers wrk is never done.  http://myloc.me/2m1Z
406,1966035724,BloodSlave,I'm so freaking afraid that once again I've managed to stick my foot in my mouth and scare yet another person off . . .
407,2057755878,SharonSmiles,Yak burnt popcorn! I was looking froward to that as well
408,1834874193,SabrinaLuna,G'morning!  Are you ready for another awesome week? I am! Coffee this morning: Creme Brulee --yum!
409,1677490266,fearoffish,"@wycats I'm tracking what's happening with your book too, already paid for "
410,1676688705,livinginburbank,"@juliaflint Absolutely - but if your lips glow in the dark, cut back a little.. "
411,1978458494,gloriawywan,i wish i was in PE
412,1691199088,aryannejoey,@JackiieSparrow i'm sad you're leaving
413,1794189762,katarinaisbored,mmmm. grrrr  nt gooood at all.
414,2216805517,djrockc,"@lizvalenzuela http://twitpic.com/7oiw6 - I feel ya.. I miss my mom, grams and lil brother "
415,2071298310,jo_79,"Not doing much today, kids are home from school driving me crazy, bloody queens b&quot;day "
416,2068707866,NoLeftTurns,@hairgeek that is funny. We always seem to end up in Orlando at the same time. My wife and I are going for our anniversary.
417,1880582178,BastetAsshur,"Hi @StanleyWright, got a recommendation from @MyOnlineShop &amp; just followed you. Hope you're enjoying your friday "
418,2247617476,dyricci,Really bummed I can't make it to The Funhouse for the One by One Benefit for my friend Alicia tonight.  Y'all get yer asses there! #fb
419,1751954757,andieegarza,@gleannignacio hehe true. i wonder what he will come up with
420,1992166911,lilcapono2195,@CosgroveMiranda good morningg
421,1966467077,megansaul,"@amandamaria_ driving, but I think we already have a full car cause there is 4 of us, I'll let you know if something changes boo "
422,2063489255,PatrickAnna,"Looking up to the heavens...in style!  Patrick's creative photography in Lyon, France. http://is.gd/NLZq"
423,2031202512,elsinonsens,I duno how to pack.  HELP! - http://tweet.sg
424,1985289363,aneehan,"@mybonescostme it is, really.  But we will succeed! IÊ»m like, trying to figure it out right now. xD"
425,1979556485,mgroot,didn't get near enough the amount of sleep he needed after the party
426,1827748676,WickedWalk,@trohman @dee_8307 @StephenColbert  #humpthestump! #humpthestump #humpthestump. One for each of you!
427,2258737629,Pam_Nash,@iaindale That made me laugh! Was she shamed into inviting you? Can't DM you back as you don't follow me
428,1991156337,LunaJune,@JULIE_MOORE oh poor Julie  need to drink tons more water before bed luv it makes them go away and not come back
429,2012556692,loborohan,@CookieMunstro23 yes do come to Goa Try my goan blogs   http://goankrazy.blogspot.com/ and http://www.goa-meu-amor.blogspot.com/
430,1996917890,rappublicist,@ThePUSSITANT1 only if they are sad human beings. I ADMIRE in others what I lack myself and try to emulate them or get them on team
431,2055137885,cutekayann,Audio: I could listen to this song over and over and over  http://tumblr.com/xbn1yujyg
432,2049498674,elaboratedream,@HarloBelle Hello there!Welcome..is that a Bearded Collie on your profile?
433,1989274715,CSI_PrintChick,@KentuckyTour LOL Just checking cuz chon is a nickname for something in Spanish.
434,1969004262,Belen23,@TickleMeJoey OMG U GOT THE SWIINEE FLU NOOO... JK..LOVE YOU PLEASE REPLYY  YOU'D MAKE MY LIFE I SWEAR..THERE'S NO NEED 2 WRITE JUST REPLY
435,2253921240,Jlwycoff,Cramps PLEASE go away
436,1880225262,DDrDark,@JonasRask umm they're nice! why they aren't on your website?
437,1834726278,dcwalter,@lorenmary @lorenmary The obvious question is what is it about your underwear that is attracting the ants?
438,2186168545,lnzsho,@kellie387 gross i hate that kind of weather it usually gets like that in july an august here
439,1956729428,vmarquez,I can hear my wife at the kitchen. Seems like I will have a surprise snack!
440,2302249663,lizwoolly,"@Jayme1988 yep, had my 2 days off, now 8-7, 8-6,8-6. yuk, will miss the sun  X"
441,2016377115,dexconor,summer vacation is over already
442,1694857118,Lizthebiz,@LichfieldBlog @nickbrickett #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!
443,2182606270,SpiritCoach,@MJSchrader  -nooo thank uuuuuuuuuuuuuuuuuuuuuuuu!    and what will u be debuting my firend?
444,2240511883,H077y,so not one of you can recommend me a DS game? disappointing
445,2058383395,alisonsky,@whitneyduncan it's Saturday.  You are allowed to relax once in awhile
446,1554135412,MacOgre,Looks like she just knocked out/broke the backlight. No excuse to get a new MacBook
447,2058713131,netfart,@aradaki sadly nowhere near the post
448,1981029221,victoriabullis,'The key to success in life is using the good thoughts of wise people.'    ( Leo Tolstoy 1828 â 1910)
449,1693177110,SILVERSUN,@rikycoh  So much fun to read twitter in Hebrew
450,2265517686,TaraEnglish1990,Last night was so much fun..... really feeling the effects now though
451,2055755206,floss,"the bruising on the ankle is still looking awful, tripping down stairs isnt any fun "
